name,category,total_calls,total_duration,avg_duration,max_duration,pct_business_hours,pct_late_night,avg_hour,first_call,last_call,days_active,is_one_off,calls_per_month,is_active,predicted_category
Hoffman,Unknown,1,1,1.0,1,1.0,0.0,15.0,2024-07-08,2024-07-08,0,True,1.0,True,Supplier
Hofmeyr,Unknown,2,78,39.0,62,0.5,0.0,8.0,2024-07-09,2024-07-09,0,False,2.0,True,Service Provider
Holder,Unknown,2,62,31.0,42,0.0,0.5,20.5,2023-07-14,2023-07-15,1,False,1.9354838709677415,False,Important Contacts
Holland,Unknown,3,63,19.0,42,1.0,0.0,11.333333333333334,2024-07-09,2024-09-30,83,False,0.7964601769911505,True,Service Provider
Holmes,Unknown,1,2,2.0,2,0.0,0.0,13.0,2023-07-15,2023-07-15,0,True,1.0,False,Supplier
Hoosain,Unknown,1,17,17.0,17,1.0,0.0,9.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Hoosen,Unknown,1,16,16.0,16,0.0,0.0,13.0,2023-07-15,2023-07-15,0,True,1.0,False,Supplier
Hope,Unknown,90,50904,82.5,7141,0.6888888888888889,0.0111111111111111,13.011111111111113,2022-01-28,2024-07-13,897,False,2.912621359223301,True,Family
Hopkins,Unknown,1,73,73.0,73,1.0,0.0,10.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Horn,Unknown,1,12,12.0,12,1.0,0.0,11.0,2022-01-28,2022-01-28,0,True,1.0,False,Service Provider
Horne,Unknown,5,109,3.0,99,0.8,0.0,15.2,2022-08-09,2022-08-09,0,False,5.0,False,Supplier
Hough,Unknown,4,766,99.0,564,0.25,0.0,17.5,2022-08-09,2022-08-09,0,False,4.0,False,Service Provider
Howard,Unknown,1,4,4.0,4,0.0,0.0,18.0,2023-07-15,2023-07-15,0,True,1.0,False,Supplier
Howell,Unknown,2,63,31.5,60,0.0,0.0,11.5,2023-07-16,2023-07-16,0,False,2.0,False,Service Provider
Hudson,Unknown,10,646,59.5,166,0.6,0.0,13.4,2023-07-16,2024-07-18,368,False,0.7537688442211055,True,Supplier
Hughes,Unknown,5,99,5.0,60,1.0,0.0,10.0,2023-07-17,2024-07-31,380,False,0.3658536585365853,True,Service Provider
Hugo,Unknown,1,11,11.0,11,1.0,0.0,11.0,2022-01-28,2022-01-28,0,True,1.0,False,Service Provider
Hulley,Unknown,1,212,212.0,212,1.0,0.0,11.0,2023-07-17,2023-07-17,0,True,1.0,False,Service Provider
Huma,Unknown,1,141,141.0,141,1.0,0.0,15.0,2022-01-28,2022-01-28,0,True,1.0,False,Service Provider
Human,Unknown,3,13,4.0,5,0.0,0.6666666666666666,16.666666666666668,2022-08-09,2022-08-17,8,False,2.368421052631579,False,Important Contacts
Hunt,Unknown,2,5,2.5,3,0.5,0.0,14.0,2022-01-28,2022-02-04,7,False,1.6216216216216215,False,Supplier
Hunter,Unknown,3,284,86.0,124,1.0,0.0,11.0,2023-07-17,2023-07-17,0,False,3.0,False,Service Provider
Hurter,Unknown,3,89,35.0,50,1.0,0.0,12.666666666666666,2023-07-17,2024-07-18,367,False,0.2267002518891687,True,Supplier
Husband CEL01,Family,2413,120519,28.0,1244,0.6083713220058019,0.0356402818068794,13.593037712391212,2022-01-01,2024-08-06,948,False,74.01840490797545,True,Family
Husband CEL02,Family,23,2251,50.0,603,0.3043478260869565,0.0434782608695652,12.565217391304348,2022-03-24,2024-08-06,866,False,0.7700892857142857,True,Family
Husband CEL03,Family,207,14019,10.0,1788,0.7198067632850241,0.0289855072463768,11.995169082125605,2023-01-01,2024-10-04,642,False,9.241071428571429,True,Family
Hutton,Unknown,1,76,76.0,76,1.0,0.0,14.0,2023-07-17,2023-07-17,0,True,1.0,False,Supplier
Ibrahim,Unknown,1,3,3.0,3,1.0,0.0,10.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Idas,Unknown,4,99,27.5,41,0.25,0.25,15.75,2022-01-30,2022-09-19,232,False,0.4580152671755724,False,Important Contacts
Ideal Prepaid,Service Provider,3,1519,601.0,658,1.0,0.0,12.666666666666666,2022-08-11,2022-08-15,4,False,2.6470588235294117,False,Service Provider
Idris,Unknown,1,130,130.0,130,0.0,0.0,7.0,2022-08-10,2022-08-10,0,True,1.0,False,Service Provider
Igwe,Unknown,2,206,103.0,166,1.0,0.0,9.0,2022-01-31,2022-05-13,102,False,0.4545454545454545,False,Service Provider
Ijaz,Unknown,1,60,60.0,60,1.0,0.0,9.0,2022-01-31,2022-01-31,0,True,1.0,False,Service Provider
Ikin,Unknown,17,100,3.0,34,0.8823529411764706,0.0588235294117647,13.941176470588236,2022-01-31,2022-05-06,95,False,4.080000000000001,False,Important Contacts
Ikram,Unknown,7,316,20.0,130,0.4285714285714285,0.0,9.142857142857142,2022-08-11,2023-02-23,196,False,0.9292035398230089,False,Service Provider
Illing,Unknown,2,12,6.0,9,1.0,0.0,14.0,2023-07-17,2023-07-19,2,False,1.875,False,Supplier
Illman,Unknown,27,1086,30.0,121,0.925925925925926,0.0,11.296296296296296,2023-07-18,2024-08-02,381,False,1.9708029197080292,True,Supplier
Ilona,Unknown,1,78,78.0,78,1.0,0.0,15.0,2022-08-11,2022-08-11,0,True,1.0,False,Supplier
Ilse,Unknown,1,100,100.0,100,1.0,0.0,13.0,2022-01-31,2022-01-31,0,True,1.0,False,Supplier
Ilsley,Unknown,11,246,22.0,65,0.6363636363636364,0.0,12.090909090909092,2023-07-18,2023-12-28,163,False,1.709844559585492,False,Supplier
Ilunga,Unknown,3,93,25.0,60,1.0,0.0,12.666666666666666,2023-07-18,2023-07-18,0,False,3.0,False,Supplier
Imam,Unknown,2,173,86.5,133,1.0,0.0,14.5,2022-01-31,2022-02-03,3,False,1.818181818181818,False,Supplier
Immink,Unknown,6,318,17.0,182,1.0,0.0,11.833333333333334,2023-07-18,2023-11-29,134,False,1.0975609756097562,False,Supplier
Impey,Unknown,1,97,97.0,97,1.0,0.0,15.0,2022-08-11,2022-08-11,0,True,1.0,False,Supplier
Impson,Unknown,4,20,5.0,6,1.0,0.0,13.0,2023-07-18,2023-07-18,0,False,4.0,False,Supplier
Imran,Unknown,4,546,123.5,235,1.0,0.0,13.0,2022-08-11,2022-08-15,4,False,3.5294117647058822,False,Supplier
Imrie,Unknown,1,4,4.0,4,0.0,0.0,8.0,2022-08-13,2022-08-13,0,True,1.0,False,Service Provider
Imtiaz,Unknown,3,11,4.0,4,0.0,0.0,17.333333333333332,2023-07-18,2023-07-23,5,False,2.571428571428571,False,Service Provider
Inacio,Unknown,3,27,11.0,14,1.0,0.0,12.666666666666666,2023-07-19,2023-07-19,0,False,3.0,False,Supplier
Inama,Unknown,2,245,122.5,241,0.0,0.0,8.0,2022-08-13,2022-08-13,0,False,2.0,False,Service Provider
Ince,Unknown,56,3428,8.5,1123,0.8035714285714286,0.0,13.178571428571429,2022-01-31,2023-09-08,585,False,2.731707317073171,False,Supplier
Inch,Unknown,4,15,4.0,4,1.0,0.0,14.0,2022-01-31,2022-01-31,0,False,4.0,False,Supplier
Inder,Unknown,3,310,104.0,183,1.0,0.0,10.666666666666666,2022-08-15,2022-08-16,1,False,2.9032258064516125,False,Supplier
Indra,Unknown,1,100,100.0,100,1.0,0.0,12.0,2022-08-15,2022-08-15,0,True,1.0,False,Service Provider
Inez,Unknown,1,56,56.0,56,1.0,0.0,14.0,2022-01-31,2022-01-31,0,True,1.0,False,Supplier
Ingham,Unknown,1,1927,1927.0,1927,1.0,0.0,12.0,2023-07-19,2023-07-19,0,True,1.0,False,Service Provider
Ingle,Unknown,1,3,3.0,3,1.0,0.0,13.0,2022-08-15,2022-08-15,0,True,1.0,False,Supplier
Inglis,Unknown,2,15,7.5,8,1.0,0.0,12.5,2023-07-19,2024-01-19,184,False,0.2803738317757009,False,Supplier
Ingram,Unknown,1,60,60.0,60,1.0,0.0,15.0,2023-07-19,2023-07-19,0,True,1.0,False,Supplier
Ings,Unknown,4,130,40.0,44,0.5,0.0,14.25,2022-02-01,2023-06-23,507,False,0.223463687150838,False,Supplier
Inguane,Unknown,1,36,36.0,36,1.0,0.0,10.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Inman,Unknown,1,201,201.0,201,1.0,0.0,13.0,2022-08-15,2022-08-15,0,True,1.0,False,Service Provider
Innes,Unknown,1,33,33.0,33,1.0,0.0,15.0,2022-08-15,2022-08-15,0,True,1.0,False,Important Contacts
Ioannou,Unknown,1,26,26.0,26,1.0,0.0,10.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Iona,Unknown,66,2089,23.5,221,0.8939393939393939,0.0151515151515151,14.681818181818182,2022-02-01,2023-10-27,633,False,2.986425339366515,False,Supplier
Iqbal,Unknown,1,178,178.0,178,1.0,0.0,9.0,2022-08-16,2022-08-16,0,True,1.0,False,Service Provider
Ireland,Unknown,4,2275,714.5,786,1.0,0.0,10.5,2024-07-09,2024-09-30,83,False,1.0619469026548674,True,Service Provider
Irion,Unknown,1,816,816.0,816,1.0,0.0,10.0,2022-08-16,2022-08-16,0,True,1.0,False,Service Provider
Iris,Unknown,18,861,33.5,137,0.7222222222222222,0.0,10.666666666666666,2022-02-01,2024-07-18,898,False,0.5818965517241379,True,Supplier
Irish,Unknown,2,4229,2114.5,4225,1.0,0.0,10.0,2022-08-16,2022-08-17,1,False,1.9354838709677415,False,Service Provider
Irons,Unknown,1,133,133.0,133,1.0,0.0,13.0,2022-08-16,2022-08-16,0,True,1.0,False,Service Provider
Irven,Unknown,2,47,23.5,34,1.0,0.0,9.5,2022-08-17,2022-08-17,0,False,2.0,False,Service Provider
Irvin,Unknown,1,149,149.0,149,1.0,0.0,10.0,2022-08-18,2022-08-18,0,True,1.0,False,Service Provider
Irvine,Unknown,11,1711,119.0,392,1.0,0.0,12.818181818181818,2023-07-19,2023-10-16,89,False,2.773109243697479,False,Supplier
Irving,Unknown,3,233,87.0,129,1.0,0.0,11.666666666666666,2023-07-20,2023-07-20,0,False,3.0,False,Service Provider
Irwin,Unknown,4,185,26.0,111,1.0,0.0,12.25,2022-08-18,2022-12-14,118,False,0.8108108108108107,False,Supplier
Isaac,Unknown,3,272,114.0,119,0.6666666666666666,0.0,11.333333333333334,2022-08-19,2023-05-21,275,False,0.2950819672131147,False,Supplier
Isaacks,Unknown,1,41,41.0,41,1.0,0.0,11.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Isaacs,Unknown,3,17,6.0,6,1.0,0.0,16.0,2023-07-20,2023-07-20,0,False,3.0,False,Supplier
Isaak,Unknown,2,88,44.0,54,1.0,0.0,9.0,2022-08-19,2022-08-19,0,False,2.0,False,Service Provider
Isaaks,Unknown,2,20,10.0,15,1.0,0.0,11.5,2023-07-21,2023-07-21,0,False,2.0,False,Service Provider
Isabel,Unknown,4,221,59.0,87,0.75,0.0,13.25,2023-07-21,2023-08-18,28,False,2.068965517241379,False,Supplier
Isac,Unknown,1,7,7.0,7,1.0,0.0,14.0,2022-02-01,2022-02-01,0,True,1.0,False,Supplier
Isaiah,Unknown,21,433,21.0,48,0.5238095238095238,0.0,12.904761904761903,2023-07-21,2024-09-28,435,False,1.3548387096774193,True,Supplier
Isak,Unknown,3,356,99.0,178,0.6666666666666666,0.0,11.333333333333334,2022-02-01,2022-02-04,3,False,2.727272727272727,False,Supplier
Isaks,Unknown,8,763,65.0,258,0.75,0.0,12.875,2022-08-19,2022-11-07,80,False,2.181818181818182,False,Supplier
Ishmael,Unknown,3,20,3.0,14,0.6666666666666666,0.0,9.666666666666666,2024-07-09,2024-09-28,81,False,0.8108108108108107,True,Service Provider
Islam,Unknown,43,1017,17.0,87,0.4883720930232558,0.0,14.813953488372093,2022-08-19,2024-07-20,701,False,1.7647058823529411,True,Supplier
Ismael,Unknown,1,88,88.0,88,1.0,0.0,14.0,2023-07-21,2023-07-21,0,True,1.0,False,Supplier
Ismail,Unknown,24,4197,157.5,633,1.0,0.0,10.875,2023-07-21,2024-07-12,357,False,1.8604651162790695,True,Service Provider
Israel,Unknown,1,300,300.0,300,1.0,0.0,15.0,2023-07-21,2023-07-21,0,True,1.0,False,Service Provider
Issa,Unknown,7,193,32.0,53,0.7142857142857143,0.0,13.857142857142858,2022-02-01,2024-03-13,771,False,0.2621722846441948,False,Supplier
Issac,Unknown,1,14,14.0,14,0.0,0.0,17.0,2022-08-21,2022-08-21,0,True,1.0,False,Supplier
Issack,Unknown,8,428,64.0,87,0.625,0.0,12.125,2023-07-22,2024-07-24,368,False,0.6030150753768844,True,Supplier
Issel,Unknown,1,429,429.0,429,0.0,0.0,17.0,2022-08-21,2022-08-21,0,True,1.0,False,Service Provider
Isted,Unknown,6,776,63.5,513,0.8333333333333334,0.0,13.0,2022-08-22,2023-05-23,274,False,0.5921052631578948,False,Supplier
Itani,Unknown,6,225,19.0,111,0.3333333333333333,0.1666666666666666,17.333333333333332,2022-08-22,2022-09-19,28,False,3.103448275862069,False,Important Contacts
Ivan,Unknown,40,1148,14.0,128,0.55,0.0,14.65,2022-02-02,2024-07-31,910,False,1.2765957446808511,True,Supplier
Ivanov,Unknown,1,49,49.0,49,0.0,0.0,16.0,2023-07-22,2023-07-22,0,True,1.0,False,Supplier
Iverson,Unknown,1,4,4.0,4,1.0,0.0,11.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Ives,Unknown,4,2165,132.5,1896,0.25,0.0,13.5,2022-02-03,2022-05-29,115,False,0.8275862068965516,False,Service Provider
Iveson,Unknown,2,232,116.0,121,1.0,0.0,8.5,2023-07-24,2023-07-24,0,False,2.0,False,Service Provider
Ivey,Unknown,13,2326,110.0,581,0.7692307692307693,0.0,14.76923076923077,2022-02-03,2024-01-16,712,False,0.5256064690026954,False,Service Provider
Ivins,Unknown,23,2866,57.0,1296,0.3478260869565217,0.0,11.73913043478261,2022-08-23,2023-05-15,265,False,2.3389830508474576,False,Family
Iyer,Unknown,6,220,38.0,65,0.6666666666666666,0.0,13.166666666666666,2022-02-03,2022-05-12,98,False,1.40625,False,Supplier
Izak,Unknown,1,50,50.0,50,1.0,0.0,16.0,2022-02-03,2022-02-03,0,True,1.0,False,Supplier
Izaks,Unknown,10,204,16.0,59,0.8,0.0,12.1,2022-08-23,2024-03-18,573,False,0.4975124378109452,False,Supplier
Izatt,Unknown,3,196,81.0,110,0.6666666666666666,0.0,15.333333333333334,2022-08-24,2022-09-16,23,False,1.69811320754717,False,Supplier
Jaca,Unknown,5,546,28.0,344,0.8,0.0,13.6,2022-02-04,2023-02-20,381,False,0.364963503649635,False,Supplier
Jack,Unknown,6,196,24.0,101,1.0,0.0,13.333333333333334,2022-02-04,2023-10-19,622,False,0.2760736196319018,False,Supplier
Jackson,Unknown,1,42,42.0,42,1.0,0.0,11.0,2024-07-09,2024-07-09,0,True,1.0,True,Service Provider
Jacob,Unknown,1,6,6.0,6,1.0,0.0,11.0,2022-08-25,2022-08-25,0,True,1.0,False,Service Provider
Jacobs,Unknown,1,54,54.0,54,1.0,0.0,9.0,2023-07-24,2023-07-24,0,True,1.0,False,Service Provider
Jacobsz,Unknown,5,135,8.0,76,1.0,0.0,12.6,2024-07-09,2024-07-09,0,False,5.0,True,Supplier
Jacobus,Unknown,5,183,35.0,91,0.6,0.0,15.4,2024-07-10,2024-07-21,11,False,3.658536585365854,True,Supplier
Jada,Unknown,6,190,32.5,62,0.5,0.0,13.333333333333334,2022-02-04,2022-02-05,1,False,5.806451612903225,False,Service Provider
Jaffer,Unknown,15,339,21.0,54,0.9333333333333332,0.0,11.533333333333331,2023-07-24,2024-07-12,354,False,1.171875,True,Supplier
Jafta,Unknown,1,114,114.0,114,1.0,0.0,11.0,2022-08-25,2022-08-25,0,True,1.0,False,Service Provider
Jaftha,Unknown,1,28,28.0,28,1.0,0.0,14.0,2023-07-24,2023-07-24,0,True,1.0,False,Supplier
Jager,Unknown,2,502,251.0,417,0.5,0.0,11.5,2022-08-25,2022-08-27,2,False,1.875,False,Service Provider
Jagers,Unknown,2,26,13.0,22,1.0,0.0,14.5,2023-07-24,2023-08-01,8,False,1.5789473684210529,False,Supplier
Jaji,Unknown,1,74,74.0,74,0.0,0.0,18.0,2022-02-04,2022-02-04,0,True,1.0,False,Service Provider
Jako,Unknown,26,935,7.5,264,0.8846153846153846,0.0,10.653846153846152,2022-02-05,2024-02-16,741,False,1.0116731517509727,False,Supplier
Jali,Unknown,3,219,62.0,124,0.0,0.0,14.666666666666666,2022-02-05,2022-02-05,0,False,3.0,False,Supplier
Jama,Unknown,1,7,7.0,7,0.0,0.0,14.0,2022-02-05,2022-02-05,0,True,1.0,False,Supplier
James,Unknown,3,92,5.0,82,0.6666666666666666,0.0,14.0,2022-08-25,2023-02-16,175,False,0.4390243902439024,False,Supplier
Jameson,Unknown,3,41,11.0,24,1.0,0.0,10.0,2024-07-11,2024-09-30,81,False,0.8108108108108107,True,Service Provider
Janse,Unknown,1,107,107.0,107,0.0,0.0,11.0,2022-08-27,2022-08-27,0,True,1.0,False,Service Provider
Jansen,Unknown,154,3712,19.0,136,0.6948051948051948,0.0,13.11038961038961,2023-07-25,2024-09-28,431,False,10.02169197396963,True,Supplier
Janssen,Unknown,3,102,35.0,66,1.0,0.0,15.666666666666666,2024-07-11,2024-07-11,0,False,3.0,True,Supplier
January,Unknown,7,263,27.0,87,0.8571428571428571,0.0,12.142857142857142,2024-07-12,2024-08-03,22,False,4.038461538461538,True,Supplier
Jara,Unknown,1,50,50.0,50,0.0,0.0,14.0,2022-02-05,2022-02-05,0,True,1.0,False,Supplier
Jardim,Unknown,1,123,123.0,123,1.0,0.0,9.0,2023-07-25,2023-07-25,0,True,1.0,False,Service Provider
Jardine,Unknown,2,8,4.0,5,0.0,0.0,12.5,2024-06-15,2024-07-14,29,False,1.0169491525423728,True,Supplier
Jarvis,Unknown,1,15,15.0,15,1.0,0.0,11.0,2023-07-25,2023-07-25,0,True,1.0,False,Service Provider
Jason,Unknown,5,251,50.0,71,0.4,0.0,13.2,2022-08-27,2023-08-08,346,False,0.3989361702127659,False,Supplier
Jasson,Unknown,1,27,27.0,27,1.0,0.0,16.0,2023-07-25,2023-07-25,0,True,1.0,False,Supplier
Jaxa,Unknown,1,4,4.0,4,0.0,0.0,14.0,2022-02-05,2022-02-05,0,True,1.0,False,Supplier
Jeffery,Unknown,2,8,4.0,7,0.0,0.0,19.0,2024-07-15,2024-07-15,0,False,2.0,True,Service Provider
Jeffrey,Unknown,1,60,60.0,60,1.0,0.0,15.0,2024-07-16,2024-07-16,0,True,1.0,True,Supplier
Jele,Unknown,2,3,1.5,2,1.0,0.0,16.0,2022-02-07,2022-02-07,0,False,2.0,False,Supplier
Jenkins,Unknown,1,59,59.0,59,1.0,0.0,15.0,2024-07-16,2024-07-16,0,True,1.0,True,Supplier
Jensen,Unknown,1,3,3.0,3,1.0,0.0,16.0,2023-07-25,2023-07-25,0,True,1.0,False,Supplier
Jerome,Unknown,2,9,4.5,6,0.0,0.0,18.5,2023-07-25,2023-07-25,0,False,2.0,False,Service Provider
Jiane,Unknown,4,89,3.5,81,0.0,0.0,11.0,2022-08-28,2022-08-28,0,False,4.0,False,Service Provider
Jiyane,Unknown,2,56,28.0,41,1.0,0.0,11.0,2023-07-26,2023-07-26,0,False,2.0,False,Service Provider
Jobe,Unknown,1,106,106.0,106,0.0,0.0,6.0,2022-02-08,2022-02-08,0,True,1.0,False,Service Provider
Jobo,Unknown,2,87,43.5,56,1.0,0.0,10.5,2022-02-08,2022-02-08,0,False,2.0,False,Service Provider
Joburg Municipality,Service Provider,35,25328,450.0,4913,0.3428571428571428,0.2285714285714285,15.428571428571429,2022-11-07,2022-11-09,2,False,32.8125,False,Service Provider
Joel,Unknown,38,3606,30.5,1209,0.6052631578947368,0.0,13.578947368421051,2022-02-09,2022-10-11,244,False,4.160583941605839,False,Supplier
Johan,Unknown,2,613,306.5,419,0.0,0.0,12.0,2022-08-28,2022-08-28,0,False,2.0,False,Service Provider
John,Unknown,6,49,6.0,21,1.0,0.0,11.666666666666666,2022-02-09,2022-02-14,5,False,5.142857142857142,False,Service Provider
Johns,Unknown,6,159,4.0,137,0.6666666666666666,0.1666666666666666,14.833333333333334,2022-08-28,2022-12-05,99,False,1.3953488372093024,False,Important Contacts
Johnson,Unknown,2,157,78.5,85,0.5,0.0,10.0,2024-06-16,2024-07-17,31,False,0.9836065573770492,True,Service Provider
Jojo,Unknown,3,100,34.0,36,1.0,0.0,14.666666666666666,2022-02-09,2022-03-11,30,False,1.5,False,Supplier
Joka,Unknown,1,36,36.0,36,1.0,0.0,16.0,2022-02-09,2022-02-09,0,True,1.0,False,Important Contacts
Joko,Unknown,1,82,82.0,82,0.0,0.0,17.0,2022-02-09,2022-02-09,0,True,1.0,False,Service Provider
Jona,Unknown,3,195,57.0,92,1.0,0.0,10.0,2022-02-10,2022-03-17,35,False,1.3846153846153844,False,Service Provider
Jonas,Unknown,27,820,22.0,119,0.7777777777777778,0.0,12.703703703703704,2022-08-28,2024-02-26,547,False,1.4038128249566724,False,Supplier
Jonase,Unknown,2,99,49.5,93,1.0,0.0,12.0,2023-07-26,2023-07-26,0,False,2.0,False,Service Provider
Jonathan Computers,Supplier,65,2959,32.0,265,0.6153846153846154,0.0,12.353846153846154,2023-09-16,2024-10-01,381,False,4.744525547445256,True,Supplier
Jones,Unknown,2,36,18.0,32,1.0,0.0,13.5,2022-08-29,2022-09-15,17,False,1.2765957446808511,False,Supplier
Jonga,Unknown,2,104,52.0,74,1.0,0.0,11.5,2022-08-29,2022-09-13,15,False,1.3333333333333333,False,Service Provider
Joni,Unknown,8,353,12.5,158,0.75,0.0,12.625,2022-02-10,2023-05-15,459,False,0.4907975460122699,False,Supplier
Jonker,Unknown,2,226,113.0,213,1.0,0.0,13.0,2023-07-26,2023-07-26,0,False,2.0,False,Service Provider
Jonkers,Unknown,1,21,21.0,21,1.0,0.0,12.0,2024-07-18,2024-07-18,0,True,1.0,True,Supplier
Jood,Unknown,8,106,5.0,65,0.875,0.0,9.75,2022-02-10,2022-04-22,71,False,2.376237623762376,False,Service Provider
Jooste,Unknown,3,55,6.0,47,0.6666666666666666,0.0,15.666666666666666,2023-07-26,2024-01-03,161,False,0.4712041884816754,False,Supplier
Jordaan,Unknown,1,108,108.0,108,1.0,0.0,11.0,2024-07-19,2024-07-19,0,True,1.0,True,Service Provider
Jordan,Unknown,3,206,64.0,108,1.0,0.0,15.0,2023-07-26,2023-07-26,0,False,3.0,False,Supplier
Jose,Unknown,7,497,75.0,109,0.5714285714285714,0.0,10.285714285714286,2022-02-10,2022-08-19,190,False,0.9545454545454546,False,Supplier
Joseph,Unknown,1,57,57.0,57,0.0,0.0,17.0,2023-07-26,2023-07-26,0,True,1.0,False,Supplier
Josephs,Unknown,9,917,44.0,545,1.0,0.0,10.22222222222222,2024-02-22,2024-07-23,152,False,1.4835164835164836,True,Supplier
Joshua,Unknown,3,89,2.0,85,0.0,0.0,17.0,2023-07-26,2023-07-26,0,False,3.0,False,Service Provider
Josias,Unknown,3,155,32.0,109,0.0,0.0,18.0,2023-07-26,2023-07-26,0,False,3.0,False,Service Provider
Joubert,Unknown,1,68,68.0,68,1.0,0.0,16.0,2024-07-19,2024-07-19,0,True,1.0,True,Supplier
Judy,Unknown,18,883,42.5,190,0.5,0.0,12.666666666666666,2022-02-10,2023-06-13,488,False,1.0424710424710426,False,Supplier
Julie,Unknown,1,67,67.0,67,0.0,0.0,20.0,2022-08-29,2022-08-29,0,True,1.0,False,Service Provider
Julies,Unknown,1,98,98.0,98,1.0,0.0,14.0,2023-07-27,2023-07-27,0,True,1.0,False,Supplier
Julius,Unknown,7,104,3.0,60,1.0,0.0,12.571428571428571,2023-07-27,2023-08-04,8,False,5.526315789473684,False,Supplier
July,Unknown,53,1365,15.0,135,0.7547169811320755,0.0,13.18867924528302,2022-02-10,2024-07-23,894,False,1.7207792207792207,True,Supplier
Jumat,Unknown,2,68,34.0,62,1.0,0.0,11.5,2022-08-30,2022-09-01,2,False,1.875,False,Service Provider
Jumba,Unknown,1,43,43.0,43,1.0,0.0,13.0,2022-08-30,2022-08-30,0,True,1.0,False,Important Contacts
June,Unknown,13,47,3.0,11,0.6923076923076923,0.0,10.846153846153848,2022-02-11,2023-02-10,364,False,0.9898477157360408,False,Service Provider
Junior,Unknown,1,32,32.0,32,0.0,0.0,17.0,2023-07-27,2023-07-27,0,True,1.0,False,Supplier
Jurgens,Unknown,3,298,82.0,166,1.0,0.0,12.666666666666666,2024-07-19,2024-07-30,11,False,2.1951219512195124,True,Supplier
Justice,Unknown,5,391,64.0,178,1.0,0.0,14.2,2024-01-23,2024-07-19,178,False,0.7211538461538461,True,Supplier
Juta,Unknown,4,122,30.0,60,0.25,0.0,10.5,2022-02-11,2023-04-03,416,False,0.2690582959641255,False,Service Provider
Kabini,Unknown,3,423,163.0,168,0.6666666666666666,0.0,15.666666666666666,2023-07-27,2023-08-18,22,False,1.7307692307692306,False,Service Provider
Kader,Unknown,5,620,138.0,206,1.0,0.0,12.6,2022-08-31,2022-09-09,9,False,3.846153846153846,False,Service Provider
Kale,Unknown,1,97,97.0,97,1.0,0.0,9.0,2022-02-11,2022-02-11,0,True,1.0,False,Service Provider
Kali,Unknown,2,26,13.0,14,1.0,0.0,11.0,2022-02-11,2022-02-11,0,False,2.0,False,Service Provider
Kama,Unknown,3,270,33.0,226,0.6666666666666666,0.0,14.0,2022-02-11,2023-10-26,622,False,0.1380368098159509,False,Supplier
Kapp,Unknown,9,1454,47.0,461,0.3333333333333333,0.0,14.555555555555555,2022-02-11,2023-08-10,545,False,0.4695652173913043,False,Supplier
Kara,Unknown,1,39,39.0,39,1.0,0.0,15.0,2022-02-11,2022-02-11,0,True,1.0,False,Important Contacts
Karsten,Unknown,5,227,31.0,108,0.6,0.0,13.8,2024-02-20,2024-07-22,153,False,0.819672131147541,True,Supplier
Katz,Unknown,15,793,34.0,162,0.9333333333333332,0.0,12.266666666666667,2022-02-11,2024-06-14,854,False,0.5090497737556562,True,Supplier
Keet,Unknown,19,1379,57.0,255,0.6842105263157895,0.0,12.263157894736842,2022-02-12,2023-04-13,425,False,1.2527472527472527,False,Supplier
Kefas Tech & Driver,Supplier,72,3039,38.0,162,0.7083333333333334,0.0,13.11111111111111,2022-01-28,2024-04-25,818,False,2.547169811320755,False,Supplier
Kekae,Unknown,10,690,56.0,171,1.0,0.0,12.8,2022-08-31,2024-03-05,552,False,0.5154639175257733,False,Supplier
Kekana,Unknown,2,105,52.5,85,1.0,0.0,12.0,2023-07-28,2024-05-01,278,False,0.1948051948051948,False,Supplier
Kelly,Unknown,2,615,307.5,440,0.5,0.5,15.0,2022-09-01,2023-07-16,318,False,0.1724137931034483,False,Service Provider
Kemp,Unknown,5,84,3.0,59,0.6,0.0,11.8,2022-02-12,2023-03-09,390,False,0.3571428571428571,False,Service Provider
Kemtek,Supplier,1,18,18.0,18,1.0,0.0,13.0,2022-07-07,2022-07-07,0,True,1.0,False,Supplier
Kennedy,Unknown,1,35,35.0,35,1.0,0.0,12.0,2024-07-23,2024-07-23,0,True,1.0,True,Service Provider
Kenny,Unknown,2,121,60.5,66,1.0,0.0,13.5,2022-09-01,2022-09-01,0,False,2.0,False,Supplier
